video_path,video_name,video_id,status,start,end,transcript,processed_text,num_words,num_seconds
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_4_22_22.mp4,iforEjyTFgw_4_22_22,iforEjyTFgw,Accepted,91.1,91.6,"look,",LOOK,1,0.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_5_23_23.mp4,iforEjyTFgw_5_23_23,iforEjyTFgw,Accepted,106.2,111.4,The hand shredder is a fantastic way of protecting your data,THE HAND SHREDDER IS A FANTASTIC WAY OF PROTECTING YOUR DATA,11,5.200000000000003
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_5_25_25.mp4,iforEjyTFgw_5_25_25,iforEjyTFgw,Accepted,119.8,126.0,because you don't need a full size shredder for a few paper,BECAUSE YOU DON'T NEED A FULL SIZE SHREDDER FOR A FEW PAPER,12,6.200000000000003
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_6_31_31.mp4,iforEjyTFgw_6_31_31,iforEjyTFgw,Accepted,145.8,150.0,Loads of underwear styles and colours,LOADS OF UNDERWEAR STYLES AND COLOURS,6,4.199999999999989
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_6_36_36.mp4,iforEjyTFgw_6_36_36,iforEjyTFgw,Accepted,167.5,172.4,It means it saves a lot of money on pads and tampons,IT MEANS IT SAVES A LOT OF MONEY ON PADS AND TAMPONS,12,4.900000000000006
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_6_38_38.mp4,iforEjyTFgw_6_38_38,iforEjyTFgw,Accepted,178.8,181.3,from your usual size,FROM YOUR USUAL SIZE,4,2.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_8_39_39.mp4,iforEjyTFgw_8_39_39,iforEjyTFgw,Accepted,185.0,187.4,reusable water bottle,REUSABLE WATER BOTTLE,3,2.4000000000000057
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_8_42_42.mp4,iforEjyTFgw_8_42_42,iforEjyTFgw,Accepted,196.4,200.2,great for exercise or sunbathing!,GREAT FOR EXERCISE OR SUNBATHING,5,3.799999999999983
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_9_50_50.mp4,iforEjyTFgw_9_50_50,iforEjyTFgw,Accepted,238.1,240.5,"after lockdown, of course!",AFTER LOCKDOWN OF COURSE,4,2.4000000000000057
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_14_63_63.mp4,iforEjyTFgw_14_63_63,iforEjyTFgw,Accepted,299.5,302.0,"Oh well, I can always buy another one!",OH WELL I CAN ALWAYS BUY ANOTHER ONE,8,2.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_14_67_67.mp4,iforEjyTFgw_14_67_67,iforEjyTFgw,Accepted,316.3,317.1,thats why,THATS WHY,2,0.8000000000000114
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_14_69_69.mp4,iforEjyTFgw_14_69_69,iforEjyTFgw,Accepted,319.6,321.3,"but, in a good way",BUT IN A GOOD WAY,5,1.6999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_15_70_70.mp4,iforEjyTFgw_15_70_70,iforEjyTFgw,Accepted,325.1,327.0,Reusable facemask,REUSABLE FACEMASK,2,1.8999999999999773
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_16_73_73.mp4,iforEjyTFgw_16_73_73,iforEjyTFgw,Accepted,336.3,338.5,"or, you can make them yourself!",OR YOU CAN MAKE THEM YOURSELF,6,2.1999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_16_74_74.mp4,iforEjyTFgw_16_74_74,iforEjyTFgw,Accepted,338.9,342.8,It's good idea to have two facemasks for yourself,IT'S GOOD IDEA TO HAVE TWO FACEMASKS FOR YOURSELF,9,3.900000000000034
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_16_78_78.mp4,iforEjyTFgw_16_78_78,iforEjyTFgw,Accepted,353.6,358.3,till the first facemask finishes wash and dry,TILL THE FIRST FACEMASK FINISHES WASH AND DRY,8,4.699999999999989
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_18_90_90.mp4,iforEjyTFgw_18_90_90,iforEjyTFgw,Accepted,433.5,436.4,meaning no harm on Environment!,MEANING NO HARM ON ENVIRONMENT,5,2.8999999999999773
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_19_94_94.mp4,iforEjyTFgw_19_94_94,iforEjyTFgw,Accepted,449.7,450.6,that's why,THAT'S WHY,2,0.9000000000000341
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/iforEjyTFgw/iforEjyTFgw_20_97_97.mp4,iforEjyTFgw_20_97_97,iforEjyTFgw,Accepted,462.5,466.2,please subscribe for more videos!,PLEASE SUBSCRIBE FOR MORE VIDEOS,5,3.6999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_2_14_14.mp4,nTv9IN9wTKU_2_14_14,nTv9IN9wTKU,Accepted,71.6,73.6,Let's open!,LET'S OPEN,2,2.0
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_4_22_22.mp4,nTv9IN9wTKU_4_22_22,nTv9IN9wTKU,Accepted,130.3,133.5,Clothing company by Deaf guy's name,CLOTHING COMPANY BY DEAF GUY'S NAME,6,3.1999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_4_25_25.mp4,nTv9IN9wTKU_4_25_25,nTv9IN9wTKU,Accepted,143.0,147.4,"and I love hoodies so, why not have this?",AND I LOVE HOODIES SO WHY NOT HAVE THIS,9,4.400000000000006
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_5_28_28.mp4,nTv9IN9wTKU_5_28_28,nTv9IN9wTKU,Accepted,156.5,159.6,Pumpkin Carving!!,PUMPKIN CARVING,2,3.0999999999999943
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_12_37_37.mp4,nTv9IN9wTKU_12_37_37,nTv9IN9wTKU,Accepted,203.1,204.4,Ready?,READY,1,1.3000000000000114
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_16_38_38.mp4,nTv9IN9wTKU_16_38_38,nTv9IN9wTKU,Accepted,219.9,221.3,Halfway!,HALFWAY,1,1.4000000000000057
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_29_42_42.mp4,nTv9IN9wTKU_29_42_42,nTv9IN9wTKU,Accepted,302.9,305.2,Think my cat wants to smell this,THINK MY CAT WANTS TO SMELL THIS,7,2.3000000000000114
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_30_44_44.mp4,nTv9IN9wTKU_30_44_44,nTv9IN9wTKU,Accepted,310.5,312.7,Slimy and wet!,SLIMY AND WET,3,2.1999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_34_45_45.mp4,nTv9IN9wTKU_34_45_45,nTv9IN9wTKU,Accepted,321.7,324.4,"Finally, all seeds are out!",FINALLY ALL SEEDS ARE OUT,5,2.6999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_39_50_50.mp4,nTv9IN9wTKU_39_50_50,nTv9IN9wTKU,Accepted,373.9,375.6,Think she wants to join me!,THINK SHE WANTS TO JOIN ME,6,1.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_45_53_52.mp4,nTv9IN9wTKU_45_53_52,nTv9IN9wTKU,Accepted,432.4,433.9,Finished!,FINISHED,1,1.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_50_61_59.mp4,nTv9IN9wTKU_50_61_59,nTv9IN9wTKU,Accepted,506.0,509.7,then peel off the skin to put it in the freezer,THEN PEEL OFF THE SKIN TO PUT IT IN THE FREEZER,11,3.6999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_50_64_62.mp4,nTv9IN9wTKU_50_64_62,nTv9IN9wTKU,Accepted,518.4,523.0,"or, pumpkin dish anything for dinner?",OR PUMPKIN DISH ANYTHING FOR DINNER,6,4.600000000000023
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_50_65_63.mp4,nTv9IN9wTKU_50_65_63,nTv9IN9wTKU,Accepted,523.1,524.9,could be anything!,COULD BE ANYTHING,3,1.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/nTv9IN9wTKU/nTv9IN9wTKU_51_69_67.mp4,nTv9IN9wTKU_51_69_67,nTv9IN9wTKU,Accepted,541.0,545.4,"But I feel like, this year's been like,",BUT I FEEL LIKE THIS YEAR'S BEEN LIKE,8,4.399999999999977
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_0_3_3.mp4,oIGxjX0z1ik_0_3_3,oIGxjX0z1ik,Accepted,15.8,18.9,"So, my friend's here to help me with film",SO MY FRIEND'S HERE TO HELP ME WITH FILM,9,3.099999999999998
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_2_8_8.mp4,oIGxjX0z1ik_2_8_8,oIGxjX0z1ik,Accepted,33.3,34.8,See you there!,SEE YOU THERE,3,1.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_4_12_12.mp4,oIGxjX0z1ik_4_12_12,oIGxjX0z1ik,Accepted,52.1,55.7,Hello! I'm here ready for the haircut!,HELLO I'M HERE READY FOR THE HAIRCUT,7,3.6000000000000014
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_8_16_14.mp4,oIGxjX0z1ik_8_16_14,oIGxjX0z1ik,Accepted,72.4,76.1,"it sorta started after the very first lockdown,",IT SORTA STARTED AFTER THE VERY FIRST LOCKDOWN,8,3.6999999999999886
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_15_21_19.mp4,oIGxjX0z1ik_15_21_19,oIGxjX0z1ik,Accepted,112.8,115.1,I felt the weight go off!,I FELT THE WEIGHT GO OFF,6,2.299999999999997
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_16_22_20.mp4,oIGxjX0z1ik_16_22_20,oIGxjX0z1ik,Accepted,115.6,116.5,"To be honest,",TO BE HONEST,3,0.9000000000000057
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_16_25_23.mp4,oIGxjX0z1ik_16_25_23,oIGxjX0z1ik,Accepted,124.5,127.0,It probably saved me a lot of money,IT PROBABLY SAVED ME A LOT OF MONEY,8,2.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_24_32_30.mp4,oIGxjX0z1ik_24_32_30,oIGxjX0z1ik,Accepted,179.0,180.3,that's why I got it back,THAT'S WHY I GOT IT BACK,6,1.3000000000000114
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_28_35_32.mp4,oIGxjX0z1ik_28_35_32,oIGxjX0z1ik,Accepted,201.2,205.0,"Amazing, I hope you enjoyed my video!",AMAZING I HOPE YOU ENJOYED MY VIDEO,7,3.8000000000000114
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/oIGxjX0z1ik/oIGxjX0z1ik_29_41_38.mp4,oIGxjX0z1ik_29_41_38,oIGxjX0z1ik,Accepted,229.6,232.0,"Again, thank you for watching,",AGAIN THANK YOU FOR WATCHING,5,2.4000000000000057
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_0_2_2.mp4,p7ZF4Zh6eHc_0_2_2,p7ZF4Zh6eHc,Accepted,4.3,7.0,The Real Deaf Dreamer's here!,THE REAL DEAF DREAMER'S HERE,5,2.7
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_0_3_3.mp4,p7ZF4Zh6eHc_0_3_3,p7ZF4Zh6eHc,Accepted,7.7,8.6,"You see,",YOU SEE,2,0.8999999999999995
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_0_5_5.mp4,p7ZF4Zh6eHc_0_5_5,p7ZF4Zh6eHc,Accepted,13.1,16.0,Do you know what that means?,DO YOU KNOW WHAT THAT MEANS,6,2.9000000000000004
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_6_6.mp4,p7ZF4Zh6eHc_1_6_6,p7ZF4Zh6eHc,Accepted,23.0,26.5,"I don't normally do, new year resolutions",I DON'T NORMALLY DO NEW YEAR RESOLUTIONS,7,3.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_7_7.mp4,p7ZF4Zh6eHc_1_7_7,p7ZF4Zh6eHc,Accepted,26.4,27.4,because,BECAUSE,1,1.0
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_8_8.mp4,p7ZF4Zh6eHc_1_8_8,p7ZF4Zh6eHc,Accepted,27.8,30.3,"after a few months, they usually fail",AFTER A FEW MONTHS THEY USUALLY FAIL,7,2.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_9_9.mp4,p7ZF4Zh6eHc_1_9_9,p7ZF4Zh6eHc,Accepted,30.6,31.2,"but,",BUT,1,0.5999999999999979
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_10_10.mp4,p7ZF4Zh6eHc_1_10_10,p7ZF4Zh6eHc,Accepted,31.3,34.0,seeing as it's 2020,SEEING AS IT'S 2020,4,2.6999999999999993
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_11_11.mp4,p7ZF4Zh6eHc_1_11_11,p7ZF4Zh6eHc,Accepted,34.4,37.4,I might as well give them another go,I MIGHT AS WELL GIVE THEM ANOTHER GO,8,3.0
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_12_12.mp4,p7ZF4Zh6eHc_1_12_12,p7ZF4Zh6eHc,Accepted,38.5,40.0,I got them all here,I GOT THEM ALL HERE,5,1.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_13_13.mp4,p7ZF4Zh6eHc_1_13_13,p7ZF4Zh6eHc,Accepted,40.7,42.8,"So, the first one would be.",SO THE FIRST ONE WOULD BE,6,2.0999999999999943
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_14_14.mp4,p7ZF4Zh6eHc_1_14_14,p7ZF4Zh6eHc,Accepted,43.0,44.6,To find new opportunities,TO FIND NEW OPPORTUNITIES,4,1.6000000000000014
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_15_15.mp4,p7ZF4Zh6eHc_1_15_15,p7ZF4Zh6eHc,Accepted,44.5,46.9,to advance my YouTube career,TO ADVANCE MY YOUTUBE CAREER,5,2.3999999999999986
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_16_16.mp4,p7ZF4Zh6eHc_1_16_16,p7ZF4Zh6eHc,Accepted,47.3,48.8,"So, so far,",SO SO FAR,3,1.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_19_19.mp4,p7ZF4Zh6eHc_1_19_19,p7ZF4Zh6eHc,Accepted,53.6,55.7,"brand new, that I havent done before",BRAND NEW THAT I HAVENT DONE BEFORE,7,2.1000000000000014
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_21_21.mp4,p7ZF4Zh6eHc_1_21_21,p7ZF4Zh6eHc,Accepted,57.4,59.3,Look out for it sometime!,LOOK OUT FOR IT SOMETIME,5,1.8999999999999986
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_22_22.mp4,p7ZF4Zh6eHc_1_22_22,p7ZF4Zh6eHc,Accepted,61.2,62.2,Yoga,YOGA,1,1.0
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_23_23.mp4,p7ZF4Zh6eHc_1_23_23,p7ZF4Zh6eHc,Accepted,63.2,63.7,"Well,",WELL,1,0.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_24_24.mp4,p7ZF4Zh6eHc_1_24_24,p7ZF4Zh6eHc,Accepted,63.9,65.9,I've never been good at sports,I'VE NEVER BEEN GOOD AT SPORTS,6,2.000000000000007
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_26_26.mp4,p7ZF4Zh6eHc_1_26_26,p7ZF4Zh6eHc,Accepted,67.8,69.3,I'll give yoga a go,I'LL GIVE YOGA A GO,5,1.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_27_27.mp4,p7ZF4Zh6eHc_1_27_27,p7ZF4Zh6eHc,Accepted,69.3,70.8,and see how it goes!,AND SEE HOW IT GOES,5,1.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_1_28_28.mp4,p7ZF4Zh6eHc_1_28_28,p7ZF4Zh6eHc,Accepted,70.7,72.6,and try get myself fitter!,AND TRY GET MYSELF FITTER,5,1.8999999999999915
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_29_29.mp4,p7ZF4Zh6eHc_2_29_29,p7ZF4Zh6eHc,Accepted,74.0,75.1,"Basically,",BASICALLY,1,1.0999999999999943
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_30_30.mp4,p7ZF4Zh6eHc_2_30_30,p7ZF4Zh6eHc,Accepted,75.0,77.0,Yoga is all about,YOGA IS ALL ABOUT,4,2.0
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_32_32.mp4,p7ZF4Zh6eHc_2_32_32,p7ZF4Zh6eHc,Accepted,79.6,81.4,and holding it there,AND HOLDING IT THERE,4,1.8000000000000114
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_33_33.mp4,p7ZF4Zh6eHc_2_33_33,p7ZF4Zh6eHc,Accepted,82.3,84.5,"So, how hard that can be??",SO HOW HARD THAT CAN BE,6,2.200000000000003
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_34_34.mp4,p7ZF4Zh6eHc_2_34_34,p7ZF4Zh6eHc,Accepted,86.2,89.1,Reducing clutter in my flat,REDUCING CLUTTER IN MY FLAT,5,2.8999999999999915
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_35_35.mp4,p7ZF4Zh6eHc_2_35_35,p7ZF4Zh6eHc,Accepted,91.0,93.5,"Yep, I'm good at hiding them!",YEP I'M GOOD AT HIDING THEM,6,2.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_36_36.mp4,p7ZF4Zh6eHc_2_36_36,p7ZF4Zh6eHc,Accepted,94.5,97.2,"Save some money by budgeting,",SAVE SOME MONEY BY BUDGETING,5,2.700000000000003
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_37_37.mp4,p7ZF4Zh6eHc_2_37_37,p7ZF4Zh6eHc,Accepted,97.8,99.8,"I usually have,",I USUALLY HAVE,3,2.0
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_2_40_40.mp4,p7ZF4Zh6eHc_2_40_40,p7ZF4Zh6eHc,Accepted,104.0,106.7,"So, I need to get back into it",SO I NEED TO GET BACK INTO IT,8,2.700000000000003
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_3_42_42.mp4,p7ZF4Zh6eHc_3_42_42,p7ZF4Zh6eHc,Accepted,115.6,117.2,In my dreams.,IN MY DREAMS,3,1.6000000000000085
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_3_44_44.mp4,p7ZF4Zh6eHc_3_44_44,p7ZF4Zh6eHc,Accepted,120.8,122.1,Maybe aboard,MAYBE ABOARD,2,1.2999999999999972
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_3_47_47.mp4,p7ZF4Zh6eHc_3_47_47,p7ZF4Zh6eHc,Accepted,125.7,126.9,planned so far,PLANNED SO FAR,3,1.2000000000000028
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_3_48_48.mp4,p7ZF4Zh6eHc_3_48_48,p7ZF4Zh6eHc,Accepted,126.9,128.7,"So, wait and see!",SO WAIT AND SEE,4,1.799999999999983
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_3_49_49.mp4,p7ZF4Zh6eHc_3_49_49,p7ZF4Zh6eHc,Accepted,129.4,132.2,Keep posting videos once weekly,KEEP POSTING VIDEOS ONCE WEEKLY,5,2.799999999999983
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_3_51_51.mp4,p7ZF4Zh6eHc_3_51_51,p7ZF4Zh6eHc,Accepted,133.2,135.5,"Actually, I never mentioned my schedule",ACTUALLY I NEVER MENTIONED MY SCHEDULE,6,2.3000000000000114
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_4_57_57.mp4,p7ZF4Zh6eHc_4_57_57,p7ZF4Zh6eHc,Accepted,144.9,147.5,and using my coffee cup more!,AND USING MY COFFEE CUP MORE,6,2.5999999999999943
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_4_59_59.mp4,p7ZF4Zh6eHc_4_59_59,p7ZF4Zh6eHc,Accepted,151.9,154.4,"that is, not plastic at all",THAT IS NOT PLASTIC AT ALL,6,2.5
/ssd_scratch/cvit/vanshg/datasets/deaf-youtube/realdeafdreamer/original_sentence_clips/p7ZF4Zh6eHc/p7ZF4Zh6eHc_4_61_61.mp4,p7ZF4Zh6eHc_4_61_61,p7ZF4Zh6eHc,Accepted,157.5,160.4,"and it comes from a company that's called,",AND IT COMES FROM A COMPANY THAT'S CALLED,8,2.9000000000000057
