video_path,video_name,video_id,status,start,end,transcript,processed_text,num_words,num_seconds
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_191_198.mkv,Yc1Ykz8QL5g_1_191_198,Yc1Ykz8QL5g,None,835.8,840.6,"And I was really upset, but that didn't last long, you know, that passed very quickly.",AND I WAS REALLY UPSET BUT THAT DIDN'T LAST LONG YOU KNOW THAT PASSED VERY QUICKLY,16,4.800000000000068
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_192_199.mkv,Yc1Ykz8QL5g_1_192_199,Yc1Ykz8QL5g,None,840.9,847.9,"So I wake up the next morning, I'm still feeling a bit rubbish, but I'm in the mood where I'm like, right, let's get this guy gone, because I don't wanna do this.",SO I WAKE UP THE NEXT MORNING I'M STILL FEELING A BIT RUBBISH BUT I'M IN THE MOOD WHERE I'M LIKE RIGHT LET'S GET THIS GUY GONE BECAUSE I DON'T WANNA DO THIS,33,7.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_193_200.mkv,Yc1Ykz8QL5g_1_193_200,Yc1Ykz8QL5g,None,847.8,858.4,"So he had moved all his belongings into my house, like my loft was full of his crap, my bedroom, I'd gone and bought wardrobes just for him to put his clothes in, like, you know, there was a lot of his stuff.",SO HE HAD MOVED ALL HIS BELONGINGS INTO MY HOUSE LIKE MY LOFT WAS FULL OF HIS CRAP MY BEDROOM I'D GONE AND BOUGHT WARDROBES JUST FOR HIM TO PUT HIS CLOTHES IN LIKE YOU KNOW THERE WAS A LOT OF HIS STUFF,43,10.600000000000023
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_194_201.mkv,Yc1Ykz8QL5g_1_194_201,Yc1Ykz8QL5g,None,858.7,860.8,"So I went back to my house with my mum,",SO I WENT BACK TO MY HOUSE WITH MY MUM,10,2.099999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_195_202.mkv,Yc1Ykz8QL5g_1_195_202,Yc1Ykz8QL5g,None,861.3,877.8,"I put it all in bin bags, and it was all in my garage So he then like I don't even know what he did that night But then my mum gets a text at well He rang her and she like let it ring to answer phone and she get a text from him saying hey I've just got into the",I PUT IT ALL IN BIN BAGS AND IT WAS ALL IN MY GARAGE SO HE THEN LIKE I DON'T EVEN KNOW WHAT HE DID THAT NIGHT BUT THEN MY MUM GETS A TEXT AT WELL HE RANG HER AND SHE LIKE LET IT RING TO ANSWER PHONE AND SHE GET A TEXT FROM HIM SAYING HEY I'VE JUST GOT INTO THE,62,16.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_195_203.mkv,Yc1Ykz8QL5g_1_195_203,Yc1Ykz8QL5g,None,877.6,883.4,"station is there any chance you'd be able to pick me up, please Like what?",STATION IS THERE ANY CHANCE YOU'D BE ABLE TO PICK ME UP PLEASE LIKE WHAT,15,5.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_196_204.mkv,Yc1Ykz8QL5g_1_196_204,Yc1Ykz8QL5g,None,884.2,885.8, What?, WHAT,1,1.599999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_197_205.mkv,Yc1Ykz8QL5g_1_197_205,Yc1Ykz8QL5g,None,886.0,891.5,"I've just found out you've been cheating on me for the whole relationship, and then you text my mum asking for a lift?",I'VE JUST FOUND OUT YOU'VE BEEN CHEATING ON ME FOR THE WHOLE RELATIONSHIP AND THEN YOU TEXT MY MUM ASKING FOR A LIFT,23,5.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_1_198_206.mkv,Yc1Ykz8QL5g_1_198_206,Yc1Ykz8QL5g,None,891.8,892.3,What?,WHAT,1,0.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_199_207.mkv,Yc1Ykz8QL5g_2_199_207,Yc1Ykz8QL5g,None,892.4,898.9,"So, my mum basically responds and is like, hey, I really don't think that's the right thing to do.",SO MY MUM BASICALLY RESPONDS AND IS LIKE HEY I REALLY DON'T THINK THAT'S THE RIGHT THING TO DO,19,6.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_200_208.mkv,Yc1Ykz8QL5g_2_200_208,Yc1Ykz8QL5g,None,898.7,903.8,"She was like, you know, I don't wanna get involved in your business, but I'm obviously Emily's mum.",SHE WAS LIKE YOU KNOW I DON'T WANNA GET INVOLVED IN YOUR BUSINESS BUT I'M OBVIOUSLY EMILY'S MUM,18,5.099999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_201_209.mkv,Yc1Ykz8QL5g_2_201_209,Yc1Ykz8QL5g,None,904.7,921.2,"So we hear nothing and then he turns up at my house, so I think he must have paid for a taxi I don't really know so he like knocks on the door, and I'm in the kitchen and I'm like sat there Just basically getting rid of all of the joint things like any pictures in the house that he was in I was just like",SO WE HEAR NOTHING AND THEN HE TURNS UP AT MY HOUSE SO I THINK HE MUST HAVE PAID FOR A TAXI I DON'T REALLY KNOW SO HE LIKE KNOCKS ON THE DOOR AND I'M IN THE KITCHEN AND I'M LIKE SAT THERE JUST BASICALLY GETTING RID OF ALL OF THE JOINT THINGS LIKE ANY PICTURES IN THE HOUSE THAT HE WAS IN I WAS JUST LIKE,67,16.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_201_210.mkv,Yc1Ykz8QL5g_2_201_210,Yc1Ykz8QL5g,None,921.0,926.4,I just not even doing this so I was getting rid of it all and my mom's like Emily She's upset.,I JUST NOT EVEN DOING THIS SO I WAS GETTING RID OF IT ALL AND MY MOM'S LIKE EMILY SHE'S UPSET,21,5.399999999999977
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_202_211.mkv,Yc1Ykz8QL5g_2_202_211,Yc1Ykz8QL5g,None,926.2,927.0,She's like Emily.,SHE'S LIKE EMILY,3,0.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_203_212.mkv,Yc1Ykz8QL5g_2_203_212,Yc1Ykz8QL5g,None,927.1,928.7,"He's at the door, and I'm like oh",HE'S AT THE DOOR AND I'M LIKE OH,8,1.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_204_213.mkv,Yc1Ykz8QL5g_2_204_213,Yc1Ykz8QL5g,None,929.1,943.8," I know I was being quiet so he didn't have to answer the door so now he's heard her so I had to answer the door Which was so frustrating I was doing the whole like you know ignore the person then they go away, but apparently that's not what you do So I go to the front door now bear in mind.", I KNOW I WAS BEING QUIET SO HE DIDN'T HAVE TO ANSWER THE DOOR SO NOW HE'S HEARD HER SO I HAD TO ANSWER THE DOOR WHICH WAS SO FRUSTRATING I WAS DOING THE WHOLE LIKE YOU KNOW IGNORE THE PERSON THEN THEY GO AWAY BUT APPARENTLY THAT'S NOT WHAT YOU DO SO I GO TO THE FRONT DOOR NOW BEAR IN MIND,63,14.699999999999932
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_205_214.mkv,Yc1Ykz8QL5g_2_205_214,Yc1Ykz8QL5g,None,943.7,949.8,I don't really do confrontation like I don't do arguing It's just not my thing so I answered the door.,I DON'T REALLY DO CONFRONTATION LIKE I DON'T DO ARGUING IT'S JUST NOT MY THING SO I ANSWERED THE DOOR,20,6.099999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_206_215.mkv,Yc1Ykz8QL5g_2_206_215,Yc1Ykz8QL5g,None,949.7,951.8,I'm like hey He was like,I'M LIKE HEY HE WAS LIKE,6,2.099999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_207_216.mkv,Yc1Ykz8QL5g_2_207_216,Yc1Ykz8QL5g,None,952.3,953.2, Can we talk?, CAN WE TALK,3,0.900000000000091
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_208_217.mkv,Yc1Ykz8QL5g_2_208_217,Yc1Ykz8QL5g,None,953.2,954.5,"And I'm like, what about?",AND I'M LIKE WHAT ABOUT,5,1.2999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_209_218.mkv,Yc1Ykz8QL5g_2_209_218,Yc1Ykz8QL5g,None,954.3,955.9,"He was like, us.",HE WAS LIKE US,4,1.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_210_219.mkv,Yc1Ykz8QL5g_2_210_219,Yc1Ykz8QL5g,None,956.2,957.4,"I'm like, what about us?",I'M LIKE WHAT ABOUT US,5,1.1999999999999318
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_211_220.mkv,Yc1Ykz8QL5g_2_211_220,Yc1Ykz8QL5g,None,957.4,959.8,"He was like, what about, you know, about this?",HE WAS LIKE WHAT ABOUT YOU KNOW ABOUT THIS,9,2.3999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_212_221.mkv,Yc1Ykz8QL5g_2_212_221,Yc1Ykz8QL5g,None,959.6,961.5,"I was like, no, he's like, about us.",I WAS LIKE NO HE'S LIKE ABOUT US,8,1.8999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_213_222.mkv,Yc1Ykz8QL5g_2_213_222,Yc1Ykz8QL5g,None,961.4,962.6,"I'm like, but what us?",I'M LIKE BUT WHAT US,5,1.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_214_223.mkv,Yc1Ykz8QL5g_2_214_223,Yc1Ykz8QL5g,None,962.5,965.0,I've just found out you've been cheating on me for the whole relationship.,I'VE JUST FOUND OUT YOU'VE BEEN CHEATING ON ME FOR THE WHOLE RELATIONSHIP,13,2.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_215_224.mkv,Yc1Ykz8QL5g_2_215_224,Yc1Ykz8QL5g,None,965.0,967.3,So I don't really think there's anything to talk about.,SO I DON'T REALLY THINK THERE'S ANYTHING TO TALK ABOUT,10,2.2999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_216_225.mkv,Yc1Ykz8QL5g_2_216_225,Yc1Ykz8QL5g,None,967.2,968.8,"I was like, you know, you've cheated on me.",I WAS LIKE YOU KNOW YOU'VE CHEATED ON ME,9,1.599999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_217_226.mkv,Yc1Ykz8QL5g_2_217_226,Yc1Ykz8QL5g,None,969.0,970.1, So I broke up with you., SO I BROKE UP WITH YOU,6,1.1000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_218_227.mkv,Yc1Ykz8QL5g_2_218_227,Yc1Ykz8QL5g,None,969.9,971.7,"I was like, that's kind of how this works.",I WAS LIKE THAT'S KIND OF HOW THIS WORKS,9,1.8000000000000682
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_219_228.mkv,Yc1Ykz8QL5g_2_219_228,Yc1Ykz8QL5g,None,972.2,974.7,And he just was like really sad.,AND HE JUST WAS LIKE REALLY SAD,7,2.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_220_229.mkv,Yc1Ykz8QL5g_2_220_229,Yc1Ykz8QL5g,None,974.7,977.3,"And then, but I don't really think he actually was sad.",AND THEN BUT I DON'T REALLY THINK HE ACTUALLY WAS SAD,11,2.599999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_221_230.mkv,Yc1Ykz8QL5g_2_221_230,Yc1Ykz8QL5g,None,977.1,978.5,He wasn't like acting sad.,HE WASN'T LIKE ACTING SAD,5,1.3999999999999773
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_222_231.mkv,Yc1Ykz8QL5g_2_222_231,Yc1Ykz8QL5g,None,978.3,981.4,"So I invited him in because he was like, I have nowhere else to go.",SO I INVITED HIM IN BECAUSE HE WAS LIKE I HAVE NOWHERE ELSE TO GO,15,3.1000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_223_232.mkv,Yc1Ykz8QL5g_2_223_232,Yc1Ykz8QL5g,None,981.7,987.1,"So he came in, sat in my living room, literally sat there, did not talk, like did not say a thing.",SO HE CAME IN SAT IN MY LIVING ROOM LITERALLY SAT THERE DID NOT TALK LIKE DID NOT SAY A THING,21,5.399999999999977
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_224_233.mkv,Yc1Ykz8QL5g_2_224_233,Yc1Ykz8QL5g,None,987.0,988.2,"And I'm like, okay.",AND I'M LIKE OKAY,4,1.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_225_234.mkv,Yc1Ykz8QL5g_2_225_234,Yc1Ykz8QL5g,None,989.4,993.0," Okay, so he then goes upstairs.", OKAY SO HE THEN GOES UPSTAIRS,6,3.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_226_235.mkv,Yc1Ykz8QL5g_2_226_235,Yc1Ykz8QL5g,None,992.8,1006.5,He's I'm just gonna go use the bathroom So he goes upstairs and like my mom's like he will runs up the stairs my mom walks out of the kitchen and looks at me in the living room because he's about to find out that none of his stuff is there anymore and I hear him open the wardrobe door and,HE'S I'M JUST GONNA GO USE THE BATHROOM SO HE GOES UPSTAIRS AND LIKE MY MOM'S LIKE HE WILL RUNS UP THE STAIRS MY MOM WALKS OUT OF THE KITCHEN AND LOOKS AT ME IN THE LIVING ROOM BECAUSE HE'S ABOUT TO FIND OUT THAT NONE OF HIS STUFF IS THERE ANYMORE AND I HEAR HIM OPEN THE WARDROBE DOOR AND,61,13.700000000000045
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_227_236.mkv,Yc1Ykz8QL5g_2_227_236,Yc1Ykz8QL5g,None,1007.4,1008.4, And just stop., AND JUST STOP,3,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_228_237.mkv,Yc1Ykz8QL5g_2_228_237,Yc1Ykz8QL5g,None,1009.0,1010.7,And then I hear it like slam shut.,AND THEN I HEAR IT LIKE SLAM SHUT,8,1.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_229_238.mkv,Yc1Ykz8QL5g_2_229_238,Yc1Ykz8QL5g,None,1010.6,1012.2,And my mom's looking at me like.,AND MY MOM'S LOOKING AT ME LIKE,7,1.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_230_239.mkv,Yc1Ykz8QL5g_2_230_239,Yc1Ykz8QL5g,None,1012.7,1014.4,And I'm like enjoying it at this point.,AND I'M LIKE ENJOYING IT AT THIS POINT,8,1.6999999999999318
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_231_240.mkv,Yc1Ykz8QL5g_2_231_240,Yc1Ykz8QL5g,None,1014.3,1016.1,I'm like yeah that's what you get.,I'M LIKE YEAH THAT'S WHAT YOU GET,7,1.8000000000000682
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_232_241.mkv,Yc1Ykz8QL5g_2_232_241,Yc1Ykz8QL5g,None,1016.0,1017.0,Like that's so.,LIKE THAT'S SO,3,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_233_242.mkv,Yc1Ykz8QL5g_2_233_242,Yc1Ykz8QL5g,None,1016.9,1018.6,You don't treat people like that.,YOU DON'T TREAT PEOPLE LIKE THAT,6,1.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_234_243.mkv,Yc1Ykz8QL5g_2_234_243,Yc1Ykz8QL5g,None,1018.8,1020.9,So it kind of comes downstairs.,SO IT KIND OF COMES DOWNSTAIRS,6,2.1000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_235_244.mkv,Yc1Ykz8QL5g_2_235_244,Yc1Ykz8QL5g,None,1020.8,1022.4,And she stands in like the door.,AND SHE STANDS IN LIKE THE DOOR,7,1.6000000000000227
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_236_245.mkv,Yc1Ykz8QL5g_2_236_245,Yc1Ykz8QL5g,None,1022.2,1023.8,My mom's like gone away by now.,MY MOM'S LIKE GONE AWAY BY NOW,7,1.599999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_237_246.mkv,Yc1Ykz8QL5g_2_237_246,Yc1Ykz8QL5g,None,1023.6,1024.9,I think she went to the tip actually.,I THINK SHE WENT TO THE TIP ACTUALLY,8,1.3000000000000682
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_238_247.mkv,Yc1Ykz8QL5g_2_238_247,Yc1Ykz8QL5g,None,1025.2,1026.2,And then she.,AND THEN SHE,3,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_239_248.mkv,Yc1Ykz8QL5g_2_239_248,Yc1Ykz8QL5g,None,1026.3,1027.7,He kind of stands in the doorway.,HE KIND OF STANDS IN THE DOORWAY,7,1.400000000000091
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_240_249.mkv,Yc1Ykz8QL5g_2_240_249,Yc1Ykz8QL5g,None,1027.5,1029.8,And he's like where's all my stuff.,AND HE'S LIKE WHERE'S ALL MY STUFF,7,2.2999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_241_250.mkv,Yc1Ykz8QL5g_2_241_250,Yc1Ykz8QL5g,None,1030.3,1031.3,And then I was like.,AND THEN I WAS LIKE,5,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_242_251.mkv,Yc1Ykz8QL5g_2_242_251,Yc1Ykz8QL5g,None,1031.5,1033.7,I just stand up and walk to the garage door.,I JUST STAND UP AND WALK TO THE GARAGE DOOR,10,2.2000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_243_252.mkv,Yc1Ykz8QL5g_2_243_252,Yc1Ykz8QL5g,None,1033.5,1034.8,And I open the garage door.,AND I OPEN THE GARAGE DOOR,6,1.2999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_244_253.mkv,Yc1Ykz8QL5g_2_244_253,Yc1Ykz8QL5g,None,1035.0,1036.1,And he follows me and looks.,AND HE FOLLOWS ME AND LOOKS,6,1.099999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_245_254.mkv,Yc1Ykz8QL5g_2_245_254,Yc1Ykz8QL5g,None,1036.0,1037.0,And he's just like.,AND HE'S JUST LIKE,4,1.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_246_255.mkv,Yc1Ykz8QL5g_2_246_255,Yc1Ykz8QL5g,None,1037.9,1041.7," what says some swear words, I'm guessing, I can't even remember.", WHAT SAYS SOME SWEAR WORDS I'M GUESSING I CAN'T EVEN REMEMBER,11,3.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_247_256.mkv,Yc1Ykz8QL5g_2_247_256,Yc1Ykz8QL5g,None,1042.1,1045.8,"And I was just like, look, I was like, I need you, I want this picked up today.",AND I WAS JUST LIKE LOOK I WAS LIKE I NEED YOU I WANT THIS PICKED UP TODAY,18,3.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_248_257.mkv,Yc1Ykz8QL5g_2_248_257,Yc1Ykz8QL5g,None,1046.3,1049.0,And that's the end of the story.,AND THAT'S THE END OF THE STORY,7,2.7000000000000455
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_249_258.mkv,Yc1Ykz8QL5g_2_249_258,Yc1Ykz8QL5g,None,1048.9,1050.9,"So he was like, I can't, I'm not gonna be able to do that.",SO HE WAS LIKE I CAN'T I'M NOT GONNA BE ABLE TO DO THAT,14,2.0
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_250_259.mkv,Yc1Ykz8QL5g_2_250_259,Yc1Ykz8QL5g,None,1050.8,1053.6,"And I was like, well, I want it gone, please.",AND I WAS LIKE WELL I WANT IT GONE PLEASE,10,2.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_251_260.mkv,Yc1Ykz8QL5g_2_251_260,Yc1Ykz8QL5g,None,1054.2,1055.7,I don't want your stuff in my house.,I DON'T WANT YOUR STUFF IN MY HOUSE,8,1.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_252_261.mkv,Yc1Ykz8QL5g_2_252_261,Yc1Ykz8QL5g,None,1055.7,1058.5,"So basically, his dad agreed to have his stuff.",SO BASICALLY HIS DAD AGREED TO HAVE HIS STUFF,9,2.7999999999999545
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_253_262.mkv,Yc1Ykz8QL5g_2_253_262,Yc1Ykz8QL5g,None,1058.4,1062.0,So his friend came round and helped him pack it all up.,SO HIS FRIEND CAME ROUND AND HELPED HIM PACK IT ALL UP,12,3.599999999999909
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_254_263.mkv,Yc1Ykz8QL5g_2_254_263,Yc1Ykz8QL5g,None,1061.9,1066.4,My older sister came round and we packed it all up into my car and his best friend's car.,MY OLDER SISTER CAME ROUND AND WE PACKED IT ALL UP INTO MY CAR AND HIS BEST FRIEND'S CAR,19,4.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_255_264.mkv,Yc1Ykz8QL5g_2_255_264,Yc1Ykz8QL5g,None,1067.1,1083.6,Took it to his dad's house and his best friend like was like apologizing to me He's like I'm so sorry Emily like I'm so sorry like bear in mind the guy hadn't said sorry to me once he just kind of Not really said much and then his best friend comes around is like I'm so sorry like on his behalf So he was like,TOOK IT TO HIS DAD'S HOUSE AND HIS BEST FRIEND LIKE WAS LIKE APOLOGIZING TO ME HE'S LIKE I'M SO SORRY EMILY LIKE I'M SO SORRY LIKE BEAR IN MIND THE GUY HADN'T SAID SORRY TO ME ONCE HE JUST KIND OF NOT REALLY SAID MUCH AND THEN HIS BEST FRIEND COMES AROUND IS LIKE I'M SO SORRY LIKE ON HIS BEHALF SO HE WAS LIKE,66,16.5
/ssd_scratch/cvit/vanshg/datasets/accented_speakers/emily_canham/sentence_clips/Yc1Ykz8QL5g/Yc1Ykz8QL5g_2_255_265.mkv,Yc1Ykz8QL5g_2_255_265,Yc1Ykz8QL5g,None,1083.6,1089.1,literally he was acting like a spoiled brat like he got found out like what do you think was gonna happen?,LITERALLY HE WAS ACTING LIKE A SPOILED BRAT LIKE HE GOT FOUND OUT LIKE WHAT DO YOU THINK WAS GONNA HAPPEN,21,5.5
